"date","vendor","product","description","price","from","to"
"2014-01-26","HouseofSpirit","Spongebob Squarepants (Dutch Silver-Grey) 185ug - 10 Hits","Spongebob Squarepants (Dutch Silver-Grey) 185ug - 10 Hits Summary- -Spongebob Squarepants Print -Dutch HQ Silver-Grey Crystal -@185ug -Strong Visuals. -Stronger OEV than CEV -Pleasant Headfuck  mind games and fantasies -Minor Body Load in stomach on ...",0.117866,"USA",NA
"2014-01-26","HouseofSpirit","Swiss Silver Liquid @ 200ug - 25 Drops","Swiss Silver Liquid @ 200ug - 25 Drops Summary- -Swiss Silver Liquid -Alcohol suspension -@200ug -Clear Headspace -Amazing CEVs and Light OEVs -Very Emotional  Spiritual and Loving -No Body Load House of Spirit with another ...",0.43424317,NA,NA
"2014-01-26","HouseofSpirit","Dutch HQ Silver-Grey Liquid @ 100ug - 10 Drops","Dutch HQ Silver-Grey Liquid @ 100ug - 10 Drops -Dutch HQ Silver-Grey Liquid -Alcohol suspension -@100ug -Strong Visuals. -Stronger OEV than CEV -Pleasant Headfuck  mind games and fantasies -Hoffman Bicycle Ride Xtal -Minor Body Load in sto ...",0.07444168,"USA",NA
"2014-01-26","HouseofSpirit","Ohm Shivas (GDF Family White Fluff) 150ug - 10 Hits","Ohm Shivas (GDF Family White Fluff) 150ug - 10 Hits Summary- - Ohm Shivas (GDF Family Fluff Xtal) -@150ug -Highly visual (morphing  melting) -Intense OEVs and CEVs (seamless between the two when blinking) -Very Spiritually Powerful -No Body Load ...",0.117866,"USA",NA
"2014-01-26","HouseofSpirit","Dutch HQ Silver-Grey Liquid @ 100ug - 100 Drops","Dutch HQ Silver-Grey Liquid @ 100ug - 100 Drops -Dutch HQ Silver-Grey Liquid -Alcohol suspension -@100ug -Strong Visuals. -Stronger OEV than CEV -Pleasant Headfuck  mind games and fantasies -Hoffman Bicycle Ride Xtal -Minor Body Load in sto ...",0.7133995,"USA",NA
"2014-01-26","HouseofSpirit","Swiss Silver Liquid  @ 200ug - 100 Drops","Swiss Silver Liquid @ 200ug - 100 Drops Summary- -Swiss Silver Liquid -Alcohol suspension -@200ug -Clear Headspace -Amazing CEVs and Light OEVs -Very Emotional  Spiritual and Loving -No Body Load House of Spirit with another ...",1.67493796,"USA",NA
"2014-01-26","HouseofSpirit","Spongebob Squarepants (Dutch Silver-Grey) 185ug - 25 Hits","Spongebob Squarepants (Dutch Silver-Grey) 185ug - 25 Hits Summary- -Spongebob Squarepants Print -Dutch HQ Silver-Grey Crystal -@185ug -Strong Visuals. -Stronger OEV than CEV -Pleasant Headfuck  mind games and fantasies -Minor Body Load in stomach on ...",0.27915632,"USA",NA
"2014-01-26","HouseofSpirit","Jesus Christ (Dutch Silver-Grey) 277ug - 100 Hits","Jesus Christ (Dutch Silver-Grey) 277ug - 100 Hits Summary- -Jesus on Jesus Print -Dutch HQ Silver-Grey Crystal -@277ug -Strong Visuals. -Stronger OEV than CEV -Pleasant Headfuck  mind games and fantasies -Minor Body Load in stomach on come up ...",1.67493796,"USA",NA
"2014-01-26","HouseofSpirit","Swiss Silver Liquid @ 100ug - 10 Drops","Swiss Silver Liquid @ 100ug - 10 Drops Summary- -Swiss Silver Liquid -Alcohol suspension -@100ug -Clear Headspace -Amazing CEVs and Light OEVs -Very Emotional  Spiritual and Loving -No Body Load House of Spirit with another ...",0.08684863,"USA",NA
"2014-01-26","HouseofSpirit","Spongebob Squarepants (Dutch Silver-Grey) 185ug - 100 Hits","Spongebob Squarepants (Dutch Silver-Grey) 185ug - 100 Hits Summary- -Spongebob Squarepants Print -Dutch HQ Silver-Grey Crystal -@185ug -Strong Visuals. -Stronger OEV than CEV -Pleasant Headfuck  mind games and fantasies -Minor Body Load in stomach on ...",1.08560794,"USA",NA
"2014-01-26","HouseofSpirit","Dutch HQ Silver-Grey Liquid @ 100ug - 5 Candies","Dutch HQ Silver-Grey Liquid @ 100ug - 5 Candies -Dutch HQ Silver-Grey Liquid -Alcohol suspension -@100ug -Strong Visuals. -Stronger OEV than CEV -Pleasant Headfuck  mind games and fantasies -Hoffman Bicycle Ride Xtal -Minor Body Load in sto ...",0.03722084,"USA",NA
"2014-01-26","HouseofSpirit","Dutch HQ Silver-Grey Liquid @ 100ug - 25 Drops","Dutch HQ Silver-Grey Liquid @ 100ug - 25 Drops -Dutch HQ Silver-Grey Liquid -Alcohol suspension -@100ug -Strong Visuals. -Stronger OEV than CEV -Pleasant Headfuck  mind games and fantasies -Hoffman Bicycle Ride Xtal -Minor Body Load in sto ...",0.18610421,"USA",NA
"2014-01-26","HouseofSpirit","Swiss Silver Liquid @ 100ug - 5 Candies","Swiss Silver Liquid @ 100ug - 5 Candies Summary- -Swiss Silver Liquid -Alcohol suspension -@100ug -Clear Headspace -Amazing CEVs and Light OEVs -Very Emotional  Spiritual and Loving -No Body Load House of Spirit with another ...",0.04342431,"USA",NA
"2014-01-26","HouseofSpirit","Ohm Shivas (GDF Family White Fluff) 150ug -  5 Hits","Ohm Shivas (GDF Family White Fluff) 150ug - 5 Hits Summary- - Ohm Shivas (GDF Family Fluff Xtal) -@150ug -Highly visual (morphing  melting) -Intense OEVs and CEVs (seamless between the two when blinking) -Very Spiritually Powerful -No Body Load ...",0.06203473,"USA",NA
"2014-01-26","HouseofSpirit","Swiss  Silver  Liquid @ 200ug - 5 Candies","Swiss Silver Liquid @ 200ug - 5 Candies Summary- -Swiss Silver Liquid -Alcohol suspension -@200ug -Clear Headspace -Amazing CEVs and Light OEVs -Very Emotional  Spiritual and Loving -No Body Load House of Spirit with another ...",0.08684863,"USA",NA
"2014-01-26","HouseofSpirit","Swiss Silver Liquid @ 200ug - 10 Drops","Swiss Silver Liquid @ 200ug - 10 Drops Summary- -Swiss Silver Liquid -Alcohol suspension -@200ug -Clear Headspace -Amazing CEVs and Light OEVs -Very Emotional  Spiritual and Loving -No Body Load House of Spirit with another ...",0.17369727,"USA",NA
"2014-01-26","HouseofSpirit","Dutch HQ Silver-Grey Liquid @ 100ug - 50 Drops","Dutch HQ Silver-Grey Liquid @ 100ug - 50 Drops -Dutch HQ Silver-Grey Liquid -Alcohol suspension -@100ug -Strong Visuals. -Stronger OEV than CEV -Pleasant Headfuck  mind games and fantasies -Hoffman Bicycle Ride Xtal -Minor Body Load in sto ...",0.37220843,"USA",NA
"2014-01-26","HouseofSpirit","Spongebob Squarepants (Dutch Silver-Grey) 185ug - 5 Hits","Spongebob Squarepants (Dutch Silver-Grey) 185ug - 5 Hits Summary- -Spongebob Squarepants Print -Dutch HQ Silver-Grey Crystal -@185ug -Strong Visuals. -Stronger OEV than CEV -Pleasant Headfuck  mind games and fantasies -Minor Body Load in stomach on ...",0.06203473,"USA",NA
"2014-01-26","HouseofSpirit","Jesus Christ (Dutch Silver-Grey) 277ug - 5 Hits","Jesus Christ (Dutch Silver-Grey) 277ug - 5 Hits Summary- -Jesus on Jesus Print -Dutch HQ Silver-Grey Crystal -@277ug -Strong Visuals. -Stronger OEV than CEV -Pleasant Headfuck  mind games and fantasies -Minor Body Load in stomach on come up ...",0.08684863,"USA",NA
"2014-01-26","HouseofSpirit","Ohm Shivas (GDF Family White Fluff) 150ug - 25 Hits","Ohm Shivas (GDF Family White Fluff) 150ug - 25 Hits Summary- - Ohm Shivas (GDF Family Fluff Xtal) -@150ug -Highly visual (morphing  melting) -Intense OEVs and CEVs (seamless between the two when blinking) -Very Spiritually Powerful -No Body Load ...",0.27915632,"USA",NA
"2014-01-26","HouseofSpirit","Spongebob Squarepants (Dutch Silver-Grey) 185ug - 50 Hits","Spongebob Squarepants (Dutch Silver-Grey) 185ug - 50 Hits Summary- -Spongebob Squarepants Print -Dutch HQ Silver-Grey Crystal -@185ug -Strong Visuals. -Stronger OEV than CEV -Pleasant Headfuck  mind games and fantasies -Minor Body Load in stomach on ...",0.55831265,"USA",NA
"2014-01-26","HouseofSpirit","Swiss Silver Liquid @100ug - 25 Drops","Swiss Silver Liquid @100ug - 25 Drops Summary- -Swiss Silver Liquid -Alcohol suspension -@100ug -Clear Headspace -Amazing CEVs and Light OEVs -Very Emotional  Spiritual and Loving -No Body Load House of Spirit with another ...",0.21712158,"USA",NA
"2014-01-26","HouseofSpirit","Jesus Christ (Dutch Silver-Grey) 277ug - 50 Hits","Jesus Christ (Dutch Silver-Grey) 277ug - 50 Hits Summary- -Jesus on Jesus Print -Dutch HQ Silver-Grey Crystal -@277ug -Strong Visuals. -Stronger OEV than CEV -Pleasant Headfuck  mind games and fantasies -Minor Body Load in stomach on come up ...",0.86848635,"USA",NA
"2014-01-26","HUARWE","ICE 0.5g","ICE 0.5g High quality Meth FREE SHIPPING",0.27799265,"Australia",NA
"2014-01-26","HUARWE","ICE 14g","ICE 14g High quality uncut Meth. FREE STEALTH EXPRESS SHIPPING",6.76851672,"Australia",NA
"2014-01-26","HUARWE","SMOKE-ABLE SPEED 0.5g","SMOKE-ABLE SPEED 0.5g Good quality smoke-able speed. For those who like to smoke there speed.",0.07251982,"Australia",NA
"2014-01-26","HUARWE","ICE 3.5g","ICE 3.5g High quality uncut Meth FREE STEALTH EXPRESS SHIPPING",1.75256236,"Australia","Australia"
"2014-01-26","HUARWE","SPEED 0.5g","SPEED 0.5g Good quality speed. For those who like to IV there speed.",0.07251982,"Australia",NA
"2014-01-26","HUARWE","ICE 1g","ICE 1g High quality Meth FREE STEALTH EXPRESS SHIPPING",0.51972539,"Australia","Australia"
"2014-01-26","HUARWE","CHEAP SMOKE-ABLE SPEED 0.5g","CHEAP SMOKE-ABLE SPEED 0.5g This is our lower grade racemic meth. Gets you going.",0.06043318,"Australia","Australia"
"2014-01-26","HUARWE","ICE 28g","ICE 28g High quality uncut Meth. FREE STEALTH EXPRESS SHIPPING",13.29530071,"Australia",NA
"2014-01-26","HUARWE","ICE 0.1g","ICE 0.1g High quality Meth FREE SHIPPING",0.06043318,"Australia","Australia"
"2014-01-26","HUARWE","ICE 7g","ICE 7g High quality uncut Meth. FREE STEALTH EXPRESS SHIPPING",3.38425836,"Australia",NA
"2014-01-26","HUARWE","ICE 0.25g","ICE 0.25g High quality Meth FREE SHIPPING",0.16921291,"Australia","Australia"
"2014-01-26","HumanTraffic-Jip","0,1 kg Perfect Outdoor WEED Big, Dense, Strong Buds! Like INDOOR","0 1 kg Perfect Outdoor WEED Big  Dense  Strong Buds! Like INDOOR 0 100 kg From this years Dutch Outdoor WEED *FIRST DAY OFFER* i got smth new  very nice quality  STRONG at least one step better than the last NO FE i would give you my guarantee that u wil ...",0.99264204,"Germany","Worldwide"
"2014-01-26","HumanTraffic-Jip","1 Kg Perfect Outdoor WEED Big, Dense, Strong Buds! Like INDOOR","1 Kg Perfect Outdoor WEED Big  Dense  Strong Buds! Like INDOOR 1000 g From this years Dutch Outdoor WEED *FIRST DAY OFFER* i got smth new  very nice quality  STRONG at least one step better than the last NO FE i would give you my guarantee that u will ...",7.32073505,"Germany","Europe"
"2014-01-26","HumanTraffic-Jip","10 x 80 mg Oxycodon *German Quality Brand ALIUD* Oxy OC Oxycontin Oxycodone Strongest","10 x 80 mg Oxycodon *German Quality Brand ALIUD* Oxy OC Oxycontin Oxycodone Strongest German quality from Aliud 80mg Oxycodon ret ATTENTION THESE ARE THE STROGEST   YOU CAN GET!!! Only buy this if u know what u r doing  these are very very very strong! same as Mundipharma ...",0.52113707,"Germany","Worldwide"
"2014-01-26","HumanTraffic-Jip","0,5 kg Perfect Outdoor WEED Big, Dense, Strong Buds! Like INDOOR","0 5 kg Perfect Outdoor WEED Big  Dense  Strong Buds! Like INDOOR 0 5 kg From this years Dutch Outdoor WEED *FIRST DAY OFFER* i got smth new  very nice quality  STRONG at least one step better than the last NO FE i would give you my guarantee that u will ...",4.09464841,"Germany",NA
"2014-01-26","HumanTraffic-Jip","20 x 80 mg Oxycodon *German Quality Brand ALIUD* Oxy OC Oxycontin Oxycodone Strongest","20 x 80 mg Oxycodon *German Quality Brand ALIUD* Oxy OC Oxycontin Oxycodone Strongest German quality from Aliud 80mg Oxycodon ret ATTENTION THESE ARE THE STROGEST   YOU CAN GET!!! Only buy this if u know what u r doing  these are very very very strong! same as Mundipharma ...",0.91819388,"Germany","Worldwide"
"2014-01-26","HumanTraffic-Jip","1 kg Caffeine Powder Koffein Anhydrous 100% Pure Pharmaceutical Quality!","1 kg Caffeine Powder Koffein Anhydrous 100% Pure Pharmaceutical Quality! 1 kg Caffeine Powder Koffein Anhydrous 100% Pure Pharmaceutical Quality! Multiple usages : Bodybuilder take it in an ECA Stack  you can take it pure instead of those caffeine tablets from pharm ...",0.15510031,"Germany","Worldwide"
"2014-01-26","HumanTraffic-Jip","0,5 kg Caffeine Powder Koffein Anhydrous 100% Pure Pharmaceutical Quality!","0 5 kg Caffeine Powder Koffein Anhydrous 100% Pure Pharmaceutical Quality! 0 500 kg Caffeine Powder Koffein Anhydrous 100% Pure Pharmaceutical Quality! Multiple usages : Bodybuilder take it in an ECA Stack  you can take it pure instead of those caffeine tablets from p ...",0.11167222,"Germany","worldwide"
"2014-01-26","HumanTraffic-Jip","0,5 lbs 8 Oz Perfect Outdoor WEED Big, Dense, Strong Buds! Like INDOOR","0 5 lbs 8 Oz Perfect Outdoor WEED Big  Dense  Strong Buds! Like INDOOR 226 g Perfect Outdoor WEED Big  Dense  Strong Buds! Like INDOOR From this years Dutch Outdoor WEED *FIRST DAY OFFER* i got smth new  very nice quality  STRONG at least one step better than the l ...",2.29548471,"Germany","Worldwide"
"2014-01-26","HumanTraffic-Jip","1 x 80 mg Oxycodon *German Quality Brand ALIUD* Oxy OC Oxycontin Oxycodone Strongest","1 x 80 mg Oxycodon *German Quality Brand ALIUD* Oxy OC Oxycontin Oxycodone Strongest German quality from Aliud 80mg Oxycodon ret ATTENTION THESE ARE THE STROGEST   YOU CAN GET!!! Only buy this if u know what u r doing  these are very very very strong! same as Mundipharma ...",0.11167222,"Germany","Worldwide"
"2014-01-26","HumanTraffic-Jip","0,25 kg Perfect Cured Outdoor WEED!Looks like INDOOR","0 25 kg Perfect Cured Outdoor WEED!Looks like INDOOR 0 250 kg From this years Dutch Outdoor WEED *FIRST DAY OFFER* i got smth new  very nice quality  STRONG at least one step better than the last NO FE i would give you my guarantee that u wil ...",2.23344459,"Germany","Worldwide"
"2014-01-26","HumanTraffic-Jip","0,1 kg *NEW YEARS WEED SPECIAL STRAIN* Best Dutch Indoor","0 1 kg *NEW YEARS WEED SPECIAL STRAIN* Best Dutch Indoor 100 g Best Dutch Indoor WEED *NEW YEARS SPECIAL STRAIN* Hybrid Haze x Indica (cant remember which...will ask) Look at the pics  that is the Weed i got in my Stock at the moment. Got the batch t ...",1.61304331,"Germany","Europe"
"2014-01-26","HumanTraffic-Jip","1 g Indoor WEED Very good quality, nice Buds. Strain 2","1 g Indoor WEED Very good quality  nice Buds. Strain 2 1 g Indoor WEED Look at the pics  that is the Weed which i got in my Stock at the moment. Got the batch today.Isnt it nice lookin? It smells fruity with a real nice taste. most times i can te ...",0.01985284,"Germany","europe"
"2014-01-26","HumanTraffic-Jip","0,05 kg Indoor WEED. Small Buds, good Quality","0 05 kg Indoor WEED. Small Buds  good Quality 0 05 kg Indoor WEED. Small Buds  good Quality. Look at the pics  that is the Weed which i got in my Stock at the moment. Got the batch today.Isnt it nice lookin? It smells fruity with a real nic ...",0.65762535,"Germany",NA
"2014-01-26","HumanTraffic-Jip","1 x Rohypnol Flunitrazepam Roofies German Quality Manufacture","1 x Rohypnol Flunitrazepam Roofies German Quality Manufacture 1 x Rohypnol Flunitrazepam Roofies German Quality Manufacture 1 mg",0.01488963,"Germany",NA
"2014-01-26","HumanTraffic-Jip","0,5 g Dutch Cocaine *Very Fresh & Clean*","0 5 g Dutch Cocaine *Very Fresh & Clean* Fresh from Dutch  got i myself yesterday  by man man of trust. Tracked or/and FE  if fe you get 10 % for free",0.1017458,"Germany",NA
"2014-01-26","HumanTraffic-Jip","1 g Indoor WEED Very good quality, nice Buds. Strain 1","1 g Indoor WEED Very good quality  nice Buds. Strain 1 1 g Indoor WEED Strain 1 Look at the pics  that is the Weed which i got in my Stock at the moment. Got the batch today.Isnt it nice lookin? It smells fruity with a real nice taste. most times ...",0.01861203,"Germany","europe"
"2014-01-26","HumanTraffic-Jip","0,1 kg Caffeine Powder Koffein Anhydrous 100% Pure Pharmaceutical Quality!","0 1 kg Caffeine Powder Koffein Anhydrous 100% Pure Pharmaceutical Quality! 0 100 kg Caffeine Powder Koffein Anhydrous 100% Pure Pharmaceutical Quality! Multiple usages : Bodybuilder take it in an ECA Stack  you can take it pure instead of those caffeine tablets from p ...",0.0496321,"Germany","Worldwide"
"2014-01-26","HumanTraffic-Jip","0,25 lbs 4 Oz Perfect Outdoor WEED Big, Dense, Strong Buds! Like INDOOR","0 25 lbs 4 Oz Perfect Outdoor WEED Big  Dense  Strong Buds! Like INDOOR 113 g Perfect Outdoor WEED Big  Dense  Strong Buds! Like INDOOR From this years Dutch Outdoor WEED *FIRST DAY OFFER* i got smth new  very nice quality  STRONG at least one step better than the l ...",1.11672229,"Germany","Worldwide"
"2014-01-26","HumanTraffic-Jip","1 g *NEW YEARS SPECIAL STRAIN* Best Dutch Indoor WEED","1 g *NEW YEARS SPECIAL STRAIN* Best Dutch Indoor WEED 1 g Best Dutch Indoor WEED *NEW YEARS SPECIAL STRAIN* Hybrid Haze x Indica (cant remember which...will ask) Look at the pics  that is the Weed i got in my Stock at the moment. Got the batch tod ...",0.02233444,"Germany","europe"
"2014-01-26","HumanTraffic-Jip","1 g 100% Amnesia Haze *NEW YEARS SPECIAL QUALITY*","1 g 100% Amnesia Haze *NEW YEARS SPECIAL QUALITY* Amnesia Haze   on of the best weed Strains in the world. Nothing for Inexperienced Users. Its even  much too strong for an average smoker  this Bud will Kick your Ass. Perfect Cured  of cours ...",0.03970568,"Germany",NA
"2014-01-26","HumanTraffic-Jip","1 x Tramadol 200 mg German Quality Brand 1A Pharma","1 x Tramadol 200 mg German Quality Brand 1A Pharma Tramadol 200 mg German Quality Brand 1A Pharma",0.00744481,"Germany","europe"
"2014-01-26","HumboldtsFinest","QP OF STRAIN LISTED","QP OF STRAIN LISTED 112g of indoor BUBBA KUSH Rating: 10 SUPER DANK! *shipping is $50. read bulk buying below. *I sell QPs and ONLY QPs. *I dont do custom orders. *My price to quality ratio is the BEST on the da ...",1.09220649,"USA","usa"
"2014-01-26","HumboldtsFinest","QP OF BUBBLE HASH","QP OF BUBBLE HASH 112g of dank bubble hash. 3/4 melt. DANK! same stuff i have listed at SR. THIS IS THE BEST HASH YOU'LL EVER SMOKE. *shipping is $50. read bulk buying below. *I sell QPs and ONLY QPs. *I dont d ...",1.09220649,"USA","USA"
"2014-01-26","Interways","100 gr. Clear Crystal MDMA 84%","100 gr. Clear Crystal MDMA 84% Interways Presents ! The Interways LIMITED OFFER has returned ! 100 gr. Clear Crystal MDMA 84% NOW for only €1099.- / $1485.-* *max 3 orders of this listing per customer ...",1.84026271,"Germany","Worldwide"
